Country ISO3,Country Name,Indicator,Subindicator Type,Indicator_in_2018
ALB,Albania,Executive respects constitution ,Scaled to range from 0 (lowest score) to 1 (highest score),0.526315789
ALB,Albania,Fair trial ,Scaled to range from 0 (lowest score) to 1 (highest score),0.333333333
ALB,Albania,Female vs. male mean years of schooling ,Scaled to range from 0 (lowest score) to 1 (highest score),0.684210526
ALB,Albania,Free Political Parties ,Scaled to range from 0 (lowest score) to 1 (highest score),0.59526438
ALB,Albania,Freedom from forced labour for men ,Scaled to range from 0 (lowest score) to 1 (highest score),0.631578947
ALB,Albania,Freedom from forced labour for women ,Scaled to range from 0 (lowest score) to 1 (highest score),0.736842105
ALB,Albania,Freedom from political killings ,Scaled to range from 0 (lowest score) to 1 (highest score),0.894736842
ALB,Albania,Freedom from torture ,Scaled to range from 0 (lowest score) to 1 (highest score),0.842105263
ALB,Albania,Freedom of academic and cultural expression ,Scaled to range from 0 (lowest score) to 1 (highest score),0.618291347
ALB,Albania,Freedom of assembly and association ,Scaled to range from 0 (lowest score) to 1 (highest score),1
ALB,Albania,Freedom of association and assembly ,Scaled to range from 0 (lowest score) to 1 (highest score),0.812974764
ALB,Albania,Freedom of discussion for men ,Scaled to range from 0 (lowest score) to 1 (highest score),0.691554627
ALB,Albania,Freedom of discussion for women ,Scaled to range from 0 (lowest score) to 1 (highest score),0.700312767
ALB,Albania,Freedom of domestic movement for men ,Scaled to range from 0 (lowest score) to 1 (highest score),0.860480208
ALB,Albania,Freedom of domestic movement for women ,Scaled to range from 0 (lowest score) to 1 (highest score),0.779209407
ALB,Albania,Freedom of expression ,Scaled to range from 0 (lowest score) to 1 (highest score),0.623273877
ALB,Albania,Freedom of foreign movement ,Scaled to range from 0 (lowest score) to 1 (highest score),0.85408805
ALB,Albania,Freedom of movement ,Scaled to range from 0 (lowest score) to 1 (highest score),0.863764706
ALB,Albania,Freedom of movement and residence ,Scaled to range from 0 (lowest score) to 1 (highest score),1
ALB,Albania,Freedom of opinion and expression ,Scaled to range from 0 (lowest score) to 1 (highest score),0.333333333
ALB,Albania,Freedom of religion ,Scaled to range from 0 (lowest score) to 1 (highest score),0.89717893
ALB,Albania,"Freedom of thought, conscience and religion ",Scaled to range from 0 (lowest score) to 1 (highest score),1
ALB,Albania,Fundamental rights ,Scaled to range from 0 (lowest score) to 1 (highest score),0.684468586
ALB,Albania,Gender equality ,Scaled to range from 0 (lowest score) to 1 (highest score),0.675512822
ALB,Albania,Harassment of journalists ,Scaled to range from 0 (lowest score) to 1 (highest score),0.536971582
ALB,Albania,Health equality ,Scaled to range from 0 (lowest score) to 1 (highest score),0.578947368
ALB,Albania,High Court independence ,Scaled to range from 0 (lowest score) to 1 (highest score),0.631578947
ALB,Albania,Human rights protection scores ,Scaled to range from 0 (lowest score) to 1 (highest score),0.75
ALB,Albania,Impartial administration ,Scaled to range from 0 (lowest score) to 1 (highest score),0.442782878
ALB,Albania,Inclusive  Suffrage ,Scaled to range from 0 (lowest score) to 1 (highest score),0.925281474
ALB,Albania,Inclusive suffrage ,Scaled to range from 0 (lowest score) to 1 (highest score),1
ALB,Albania,Infant mortality rate ,Scaled to range from 0 (lowest score) to 1 (highest score),0.842105263
ALB,Albania,Internal conflict ,Scaled to range from 0 (lowest score) to 1 (highest score),0.555555556
ALB,Albania,Judicial accountability ,Scaled to range from 0 (lowest score) to 1 (highest score),0.537226928
ALB,Albania,Judicial corruption decision ,Scaled to range from 0 (lowest score) to 1 (highest score),0.396119055
ALB,Albania,Judicial independence ,Scaled to range from 0 (lowest score) to 1 (highest score),0.515243887
ALB,Albania,Kilocalories per person per day ,Scaled to range from 0 (lowest score) to 1 (highest score),0.789473684
ALB,Albania,Law  and order ,Scaled to range from 0 (lowest score) to 1 (highest score),0.451388889
ALB,Albania,Legislature investigates in practice ,Scaled to range from 0 (lowest score) to 1 (highest score),0.8
ALB,Albania,Legislature opposition parties ,Scaled to range from 0 (lowest score) to 1 (highest score),0.7
ALB,Albania,Legislature questions officials in practice ,Scaled to range from 0 (lowest score) to 1 (highest score),0.6
ALB,Albania,Life expectancy ,Scaled to range from 0 (lowest score) to 1 (highest score),0.947368421
ALB,Albania,Literacy,Scaled to range from 0 (lowest score) to 1 (highest score),0.842105263
ALB,Albania,Local  Democracy ,Scaled to range from 0 (lowest score) to 1 (highest score),0.710356187
ALB,Albania,Local government index ,Scaled to range from 0 (lowest score) to 1 (highest score),0.956870612
ALB,Albania,Lower chamber female legislators ,Scaled to range from 0 (lowest score) to 1 (highest score),0.894736842
ALB,Albania,Lower court independence ,Scaled to range from 0 (lowest score) to 1 (highest score),0.631578947
ALB,Albania,Mean years of schooling ,Scaled to range from 0 (lowest score) to 1 (highest score),0.894736842
ALB,Albania,Media bias ,Scaled to range from 0 (lowest score) to 1 (highest score),0.626486265
ALB,Albania,Media corrupt ,Scaled to range from 0 (lowest score) to 1 (highest score),0.487415222
ALB,Albania,Media freedom ,Scaled to range from 0 (lowest score) to 1 (highest score),0.5
ALB,Albania,Media integrity ,Scaled to range from 0 (lowest score) to 1 (highest score),0.519609236
ALB,Albania,Media self-censorship ,Scaled to range from 0 (lowest score) to 1 (highest score),0.546935013
ALB,Albania,Multiparty elections ,Scaled to range from 0 (lowest score) to 1 (highest score),1
ALB,Albania,Openness of executive recruitment ,Scaled to range from 0 (lowest score) to 1 (highest score),1
ALB,Albania,Opposition parties  autonomy ,Scaled to range from 0 (lowest score) to 1 (highest score),0.526315789
ALB,Albania,Party ban ,Scaled to range from 0 (lowest score) to 1 (highest score),0.684210526
ALB,Albania,Personal integrity and security ,Scaled to range from 0 (lowest score) to 1 (highest score),0.689347614
ALB,Albania,Power distributed by gender ,Scaled to range from 0 (lowest score) to 1 (highest score),0.842105263
ALB,Albania,Power distributed by social group ,Scaled to range from 0 (lowest score) to 1 (highest score),0.631578947
ALB,Albania,Power distributed by socio-economic position ,Scaled to range from 0 (lowest score) to 1 (highest score),0.210526316
ALB,Albania,Predictable enforcement ,Scaled to range from 0 (lowest score) to 1 (highest score),0.537625454
ALB,Albania,Print / broadcast media perspectives ,Scaled to range from 0 (lowest score) to 1 (highest score),0.552371856
ALB,Albania,Print/broadcast censorship effort ,Scaled to range from 0 (lowest score) to 1 (highest score),0.461292776
ALB,Albania,Public sector corrupt exchanges ,Scaled to range from 0 (lowest score) to 1 (highest score),0.157894737
ALB,Albania,Public sector theft ,Scaled to range from 0 (lowest score) to 1 (highest score),0.368421053
ALB,Albania,Religious  Tensions / Ethnic Tensions ,Scaled to range from 0 (lowest score) to 1 (highest score),0.833333333
ALB,Albania,Religious organization repression ,Scaled to range from 0 (lowest score) to 1 (highest score),0.870254068
ALB,Albania,Representation of disadvantaged social groups ,Scaled to range from 0 (lowest score) to 1 (highest score),0.947368421
ALB,Albania,Representative government ,Scaled to range from 0 (lowest score) to 1 (highest score),0.624849327
ALB,Albania,Rigorous and impartial public administration ,Scaled to range from 0 (lowest score) to 1 (highest score),0.578947368
ALB,Albania,Social class equality in respect for civil liberties ,Scaled to range from 0 (lowest score) to 1 (highest score),0.421052632
ALB,Albania,Social group equality ,Scaled to range from 0 (lowest score) to 1 (highest score),0.506680266
ALB,Albania,Social group equality in respect for civil liberties ,Scaled to range from 0 (lowest score) to 1 (highest score),0.842105263
ALB,Albania,Social rights and equality ,Scaled to range from 0 (lowest score) to 1 (highest score),0.601506195
ALB,Albania,Subnational elections free and fair ,Scaled to range from 0 (lowest score) to 1 (highest score),0.742374338
ALB,Albania,Transparent laws with predictable enforcement ,Scaled to range from 0 (lowest score) to 1 (highest score),0.842105263
ARE,United Arab Emirates,Absence of corruption (Global States of Democracy),Scaled to range from 0 (lowest score) to 1 (highest score),0.693676579
ARE,United Arab Emirates,Access to justice ,Scaled to range from 0 (lowest score) to 1 (highest score),0.509850863
ARE,United Arab Emirates,Access to justice for men ,Scaled to range from 0 (lowest score) to 1 (highest score),0.486921529
ARE,United Arab Emirates,Access to justice for women ,Scaled to range from 0 (lowest score) to 1 (highest score),0.526507277
ARE,United Arab Emirates,Barriers to parties ,Scaled to range from 0 (lowest score) to 1 (highest score),0
ARE,United Arab Emirates,Basic welfare ,Scaled to range from 0 (lowest score) to 1 (highest score),0.722006801
ARE,United Arab Emirates,Bureaucratic quality ,Scaled to range from 0 (lowest score) to 1 (highest score),0.75
ARE,United Arab Emirates,Checks on government ,Scaled to range from 0 (lowest score) to 1 (highest score),0.218868821
ARE,United Arab Emirates,Civil liberties ,Scaled to range from 0 (lowest score) to 1 (highest score),0.398391784
ARE,United Arab Emirates,Civil society participation ,Scaled to range from 0 (lowest score) to 1 (highest score),0.397071455
ARE,United Arab Emirates,Clean Elections ,Scaled to range from 0 (lowest score) to 1 (highest score),0.425711262
ARE,United Arab Emirates,Competition ,Scaled to range from 0 (lowest score) to 1 (highest score),0
ARE,United Arab Emirates,Competitiveness of executive recruitment ,Scaled to range from 0 (lowest score) to 1 (highest score),0
ARE,United Arab Emirates,Competitiveness of participation ,Scaled to range from 0 (lowest score) to 1 (highest score),0.2
ARE,United Arab Emirates,Compliance with High Court ,Scaled to range from 0 (lowest score) to 1 (highest score),0.210526316
ARE,United Arab Emirates,Compliance with judiciary ,Scaled to range from 0 (lowest score) to 1 (highest score),0.157894737
ARE,United Arab Emirates,Corruption ,Scaled to range from 0 (lowest score) to 1 (highest score),0.666666667
ARE,United Arab Emirates,Critical Print / broadcast media ,Scaled to range from 0 (lowest score) to 1 (highest score),0.03575047
ARE,United Arab Emirates,CSO  participatory environment ,Scaled to range from 0 (lowest score) to 1 (highest score),0.223738496
ARE,United Arab Emirates,CSO entry and exit ,Scaled to range from 0 (lowest score) to 1 (highest score),0.396811337
ARE,United Arab Emirates,CSO participatory environment ,Scaled to range from 0 (lowest score) to 1 (highest score),0.566887417
ARE,United Arab Emirates,CSO repression ,Scaled to range from 0 (lowest score) to 1 (highest score),0.412633652
ARE,United Arab Emirates,CSO women s participation ,Scaled to range from 0 (lowest score) to 1 (highest score),0.210526316
ARE,United Arab Emirates,Direct  Democracy ,Scaled to range from 0 (lowest score) to 1 (highest score),0
ARE,United Arab Emirates,Direct democracy ,Scaled to range from 0 (lowest score) to 1 (highest score),0
ARE,United Arab Emirates,Educational equality ,Scaled to range from 0 (lowest score) to 1 (highest score),0.789473684
ARE,United Arab Emirates,Effective parliament ,Scaled to range from 0 (lowest score) to 1 (highest score),0.388991029
ARE,United Arab Emirates,Elected executive index ,Scaled to range from 0 (lowest score) to 1 (highest score),0
ARE,United Arab Emirates,Elected Government ,Scaled to range from 0 (lowest score) to 1 (highest score),0
ARE,United Arab Emirates,Election free and fair ,Scaled to range from 0 (lowest score) to 1 (highest score),0.298744637
ARE,United Arab Emirates,Election government intimidation ,Scaled to range from 0 (lowest score) to 1 (highest score),0.725474472
ARE,United Arab Emirates,Election other voting irregularities ,Scaled to range from 0 (lowest score) to 1 (highest score),0.811954766
ARE,United Arab Emirates,Election voter registry ,Scaled to range from 0 (lowest score) to 1 (highest score),0.448457377
ARE,United Arab Emirates,Election women in the cabinet ,Scaled to range from 0 (lowest score) to 1 (highest score),0.882352941
ARE,United Arab Emirates,Elections multiparty ,Scaled to range from 0 (lowest score) to 1 (highest score),0.15
ARE,United Arab Emirates,Electoral,Scaled to range from 0 (lowest score) to 1 (highest score),0
ARE,United Arab Emirates,Electoral participation ,Scaled to range from 0 (lowest score) to 1 (highest score),
ARE,United Arab Emirates,EMB autonomy ,Scaled to range from 0 (lowest score) to 1 (highest score),0.082352941
ARE,United Arab Emirates,EMB capacity ,Scaled to range from 0 (lowest score) to 1 (highest score),0.294771635
ARE,United Arab Emirates,Engaged society ,Scaled to range from 0 (lowest score) to 1 (highest score),0.453356839
ARE,United Arab Emirates,Executive bribery and corrupt exchanges ,Scaled to range from 0 (lowest score) to 1 (highest score),0.894736842
ARE,United Arab Emirates,Executive constraints ,Scaled to range from 0 (lowest score) to 1 (highest score),0.333333333
ARE,United Arab Emirates,Executive embezzlement and theft ,Scaled to range from 0 (lowest score) to 1 (highest score),0.421052632
ARE,United Arab Emirates,Executive oversight ,Scaled to range from 0 (lowest score) to 1 (highest score),0.3
ARE,United Arab Emirates,Executive respects constitution ,Scaled to range from 0 (lowest score) to 1 (highest score),0.789473684
ARE,United Arab Emirates,Fair trial ,Scaled to range from 0 (lowest score) to 1 (highest score),0.333333333
ARE,United Arab Emirates,Female vs. male mean years of schooling ,Scaled to range from 0 (lowest score) to 1 (highest score),0.421052632
ARE,United Arab Emirates,Free Political Parties ,Scaled to range from 0 (lowest score) to 1 (highest score),0.112893879
